dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,46,TPR@1%FPR,0.039,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,46,membership_advantage@1%FPR,0.028999999999999998,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,46,TPR@0.1%FPR,0.011,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,46,membership_advantage@0.1%FPR,0.009999999999999998,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,47,AUC,0.76396,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,47,TPR@1%FPR,0.10400000000000001,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,47,membership_advantage@1%FPR,0.09400000000000001,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,47,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,47,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,48,AUC,0.7603359999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,48,TPR@1%FPR,0.043,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,48,membership_advantage@1%FPR,0.032999999999999995,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,48,TPR@0.1%FPR,0.029500000000000002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,48,membership_advantage@0.1%FPR,0.0285,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,49,AUC,0.743336,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,49,TPR@1%FPR,0.09699999999999999,2.5
