dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,36,TPR@1%FPR,0.047,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,36,membership_advantage@1%FPR,0.037,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,36,TPR@0.1%FPR,0.015,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,36,membership_advantage@0.1%FPR,0.013999999999999999,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,37,AUC,0.783768,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,37,TPR@1%FPR,0.066,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,37,membership_advantage@1%FPR,0.056,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,37,TPR@0.1%FPR,0.004,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,37,membership_advantage@0.1%FPR,0.003,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,38,AUC,0.799736,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,38,TPR@1%FPR,0.088,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,38,membership_advantage@1%FPR,0.078,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,38,TPR@0.1%FPR,0.0305,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,38,membership_advantage@0.1%FPR,0.0295,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,39,AUC,0.7767759999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,39,TPR@1%FPR,0.026000000000000002,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,39,membership_advantage@1%FPR,0.016,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,39,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,39,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,40,AUC,0.76376,
