dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,13,membership_advantage@0.1%FPR,0.011,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,13,AUC,0.759152,
adult_income,random_forest_reference_centered,ref_logit_margin,250,13,TPR@1%FPR,0.108,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,13,membership_advantage@1%FPR,0.098,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,13,TPR@0.1%FPR,0.016,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,13,membership_advantage@0.1%FPR,0.015,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,13,AUC,0.7864479999999998,
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,13,TPR@1%FPR,0.068,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,13,membership_advantage@1%FPR,0.058,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,13,TPR@0.1%FPR,0.0,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,13,membership_advantage@0.1%FPR,-0.001,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,14,AUC,0.755944,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,14,TPR@1%FPR,0.148,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,14,membership_advantage@1%FPR,0.13799999999999998,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,14,TPR@0.1%FPR,0.028,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,14,membership_advantage@0.1%FPR,0.027,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,14,AUC,0.71964,
adult_income,random_forest_reference_centered,ref_logit_margin,250,14,TPR@1%FPR,0.044,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,14,membership_advantage@1%FPR,0.033999999999999996,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,14,TPR@0.1%FPR,0.02,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,14,membership_advantage@0.1%FPR,0.019,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,14,AUC,0.7734800000000001,
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,14,TPR@1%FPR,0.112,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,14,membership_advantage@1%FPR,0.10200000000000001,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,14,TPR@0.1%FPR,0.04,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,14,membership_advantage@0.1%FPR,0.039,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,15,AUC,0.7489600000000001,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,15,TPR@1%FPR,0.0,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,15,membership_advantage@1%FPR,-0.01,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,15,TPR@0.1%FPR,0.0,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,15,membership_advantage@0.1%FPR,-0.001,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,15,AUC,0.7334719999999999,
adult_income,random_forest_reference_centered,ref_logit_margin,250,15,TPR@1%FPR,0.024,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,15,membership_advantage@1%FPR,0.014,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,15,TPR@0.1%FPR,0.004,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,15,membership_advantage@0.1%FPR,0.003,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,15,AUC,0.799064,
