dataset,model,attack_score,sample_size,metric,n_repeats,mean,std,p025,median,p975,interval_width,min,max,instability_note
adult_income,extra_trees,neg_loss,2000,membership_advantage@0.1%FPR,50,0.0028591797096987155,0.00013551301363596657,0.0025803040984317335,0.002861018250392251,0.003111914985197472,0.0005316108867657386,0.002539823008849558,0.003158004158004158,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_loss,2000,membership_advantage@1%FPR,50,0.02859179709698715,0.0013551301363596655,0.02580304098431734,0.02861018250392251,0.03111914985197472,0.00531610886765738,0.02539823008849558,0.03158004158004158,
adult_income,extra_trees,neg_loss,5000,AUC,50,0.86977461,0.0023138356274650354,0.865899308,0.8696605399999999,0.8739325,0.008033191999999967,0.86336028,0.8743601399999998,
adult_income,extra_trees,neg_loss,5000,TPR@0.1%FPR,50,0.003842144131374322,6.776719791821936e-05,0.003734060892850859,0.0038394799914818465,0.003966133167439581,0.00023207227458872139,0.0036622710622710624,0.003983266932270917,
adult_income,extra_trees,neg_loss,5000,TPR@1%FPR,50,0.038421441313743226,0.0006776719791821934,0.037340608928508594,0.038394799914818464,0.039661331674395804,0.0023207227458872104,0.036622710622710615,0.039832669322709166,
adult_income,extra_trees,neg_loss,5000,membership_advantage@0.1%FPR,50,0.0028421441313743225,6.776719791821937e-05,0.002734060892850859,0.0028394799914818465,0.0029661331674395806,0.00023207227458872139,0.0026622710622710623,0.0029832669322709168,
adult_income,extra_trees,neg_loss,5000,membership_advantage@1%FPR,50,0.028421441313743225,0.0006776719791821931,0.027340608928508592,0.028394799914818466,0.029661331674395806,0.002320722745887214,0.026622710622710617,0.029832669322709164,
adult_income,hist_gradient_boosting,confidence,250,AUC,50,0.50892736,0.021032158007184713,0.4677094,0.506184,0.5516562,0.08394680000000004,0.454384,0.564648,
adult_income,hist_gradient_boosting,confidence,250,TPR@0.1%FPR,50,0.00264,0.00375668112317568,0.0,0.0,0.012,0.012,0.0,0.012,severe_tail_resolution_warning: expected false positives < 1
adult_income,hist_gradient_boosting,confidence,250,TPR@1%FPR,50,0.01316,0.010238702086112442,0.0,0.012,0.03509999999999999,0.03509999999999999,0.0,0.04,tail_resolution_warning: expected false positives < 5
adult_income,hist_gradient_boosting,confidence,250,membership_advantage@0.1%FPR,50,0.0016399999999999997,0.00375668112317568,-0.001,-0.001,0.011,0.012,-0.001,0.011,severe_tail_resolution_warning: expected false positives < 1
adult_income,hist_gradient_boosting,confidence,250,membership_advantage@1%FPR,50,0.00316,0.010238702086112442,-0.01,0.002,0.02509999999999999,0.03509999999999999,-0.01,0.03,tail_resolution_warning: expected false positives < 5
adult_income,hist_gradient_boosting,confidence,500,AUC,50,0.50285172,0.017245242263776012,0.47764175000000003,0.5053559999999999,0.5350553,0.05741354999999998,0.474008,0.55033,
adult_income,hist_gradient_boosting,confidence,500,TPR@0.1%FPR,50,0.0013,0.0023057160559384247,0.0,0.0,0.007549999999999998,0.007549999999999998,0.0,0.012,severe_tail_resolution_warning: expected false positives < 1
adult_income,hist_gradient_boosting,confidence,500,TPR@1%FPR,50,0.010733333333333333,0.006507278325215087,0.002,0.01,0.021099999999999994,0.019099999999999992,0.0,0.032,
adult_income,hist_gradient_boosting,confidence,500,membership_advantage@0.1%FPR,50,0.0003,0.0023057160559384247,-0.001,-0.001,0.006549999999999998,0.007549999999999998,-0.001,0.011,severe_tail_resolution_warning: expected false positives < 1
adult_income,hist_gradient_boosting,confidence,500,membership_advantage@1%FPR,50,0.000733333333333333,0.006507278325215085,-0.008,0.0,0.011099999999999994,0.019099999999999992,-0.01,0.022,
adult_income,hist_gradient_boosting,confidence,1000,AUC,50,0.50453107,0.012990410157548008,0.4803832,0.50594125,0.525857625,0.045474424999999985,0.47995150000000003,0.5302445,
